sku,name,nature,category,brand,sale_price,location,min_stock,barcode,unit,notes
ASU-107713,AC PAT FLEX GRIS V1206 49-19-140 C.116,PRODUCTO_STOCKEABLE,Armazones,Vicrola,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#973@2026-08-03
ASU-107714,AC PAT FLEX ROSA K9917 54-17-143 C.24,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#947@2026-08-03
ASU-107715,AC PAT FLEX BORDO K9987 55-17-142 C.803,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#903@2026-08-03
ASU-107716,AC PAT FIJA DORADO K9920 53-17-140 C.524,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#889@2026-08-03
ASU-107717,AC PAT FLEX DORADO K9824 53-16-135 C.803,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#885@2026-08-03
ASU-107718,AC PAT FLEX DP PLATEADO K9985 57-15-145 C.816,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#870@2026-08-03
ASU-107720,AC PAT FLEX DORADO K9789 52-18-144 C.22,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#884@2026-08-03
ASU-107721,AC PAT FLEX DORADO K9828 53-17-140 C.522,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#883@2026-08-03
ASU-107722,AC PAT FLEX NEGRO K9810 54-17-140 C.805,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#924@2026-08-03
ASU-107723,AC PAT FLEX MARRON K9984 54-18-142 C.801,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#906@2026-08-03
ASU-107724,AC PAT FLEX NEGRO 25064 50-17-138 C.4,PRODUCTO_STOCKEABLE,Armazones,Graffiti,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#1041@2026-08-03
ASU-107725,AC PAT FLEX DORADO K9786 55-16-140 C.522,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#887@2026-08-03
ASU-107726,AC PAT FLEX MARRON K9997 54-19-142 C.825,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#1016@2026-08-03
ASU-107727,AC PAT FLEX NEGRO GRA3099 55-16-143 C.2,PRODUCTO_STOCKEABLE,Armazones,Graffiti,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#1042@2026-08-03
ASU-107728,AC PAT FIJA MARRON V1353 54-16-147 C.504,PRODUCTO_STOCKEABLE,Armazones,Vicrola,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#953@2026-08-03
ASU-107729,AC PAT FLEX MARRON K9987 55-17-142 C.825,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#909@2026-08-03
ASU-107734,AC PAT FLEX ROSADO V1256 52-17-140 C.511,PRODUCTO_STOCKEABLE,Armazones,Vicrola,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#988@2026-08-03
ASU-107735,AC PAT FIJA DORADO K9858 51-20-140 C.20,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#892@2026-08-03
ASU-107736,AC PAT FLEX NEGRO K9515 55-17-140 C.606,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#874@2026-08-03
ASU-107737,AC PAT FIJA PLATEADO K9858 51-20-140 C.600,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#879@2026-08-03
ASU-107738,AC PAT FLEX ROJO H9783 54-16-140 C.520,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#900@2026-08-03
ASU-107739,AC PAT FLEX BORDO K9864 54-16-140 C.511,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#905@2026-08-03
ASU-107740,AC PAT FIJA ROSA K9863 54-17-140 C.805,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#899@2026-08-03
ASU-107741,AC PAT FIJA DORADO K9863 54-17-140 C.806,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#890@2026-08-03
ASU-107742,AC PAT FLEX ROSA K9824 53-16-135 C.805,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#897@2026-08-03
ASU-107743,AC PAT FLEX NEGRO K9828 53-17-140 C.502,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#877@2026-08-03
ASU-107744,AC PAT FLEX NEGRO K9514 53-16-140 C.606,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#875@2026-08-03
ASU-107745,AC PAT FIJA DORADO K9920 53-17-140 C.527,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#891@2026-08-03
ASU-107746,AC PAT FLEX PLATEADO K9789 52-18-144 C.600,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#878@2026-08-03
ASU-107747,AC PAT FLEX NEGRO K9514 53-16-140 C.602,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#867@2026-08-03
ASU-107750,AH PAT FLEX NEGRO K9986 56-18-145 C.814,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#869@2026-08-03
ASU-107751,AC PAT FLEX NEGRO K9983 51-20-142 C.813,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#872@2026-08-03
ASU-107752,AH PAT FLEX PLATEADO K9986 56-18-145 C-807,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#881@2026-08-03
ASU-107753,AC PAT FIJA NEGRO K9942 55-17-142 C.801,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#876@2026-08-03
ASU-107754,AC PAT FLEX PLATEADO K9786 55-16-140 C.600,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#880@2026-08-03
ASU-107755,AC PAT FLEX DORADO HL2623 52-18-145 C.BT7,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#201@2026-08-03
ASU-107756,AH PAT FLEX MARRÓN HL2614 52-18-145 C.F2,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#195@2026-08-03
ASU-107757,AC PAT FLEX GRIS GRK3276 49-16-135 C.6,PRODUCTO_STOCKEABLE,Armazones,Graffiti,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#149@2026-08-03
ASU-107758,AC PAT FLEX ANIMAL PRINT 4622 55-16-140 C.BE2,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#162@2026-08-03
ASU-107759,AC PAT FLEX MARRÓN HA26004 52-18-140 C.BFU2,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#196@2026-08-03
ASU-107760,AC PAT FLEX MARRON DP M8014 57-16-145 C.4,PRODUCTO_STOCKEABLE,Armazones,Graffiti,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#150@2026-08-03
ASU-107761,AC PAT FIJA PLATEADO K9942 55-17-142 C.805,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#121@2026-08-03
ASU-107762,AC PAT FLEX DORADO HL2623 52-18-145 C.BCT2,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#202@2026-08-03
ASU-107763,AC PAT FLEX NEGRO HA26012 54-17-145 C.F1,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#182@2026-08-03
ASU-107764,AC PAT FIJA PLATEADO HL2622 52-18-145 C.FE12,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#192@2026-08-03
ASU-107765,AC PAT FLEX ANIMAL PRINT 4662 53-18-140 C.BE2,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#160@2026-08-03
ASU-107766,AC PAT FIJA DORADO K9857 52-17-142 C.20,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#94@2026-08-03
ASU-107767,AC PAT FLEX NEGRO HL2613 53-20-145 C.B1,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#153@2026-08-03
ASU-107768,AC PAT FLEX ANIMAL PRINT 4525 54-17-140 C.BC2,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#163@2026-08-03
ASU-107769,AC PAT FIJA MARRON K9914 54-17-140 C.28,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#68@2026-08-03
ASU-107770,AC PAT FLEX TRANSPARENTE H3754 52-19-140 C.312,PRODUCTO_STOCKEABLE,Armazones,Unicity,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#127@2026-08-03
ASU-107771,AC PAT FLEX DORADO HA26012 54-17-145 C.F2,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#200@2026-08-03
ASU-107772,AC PAT FLEX PLATEADO HA26012 54-17-145 C.FE3,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#190@2026-08-03
ASU-107773,AC PAT FIJA NEGRO V1378 55-16-140 C.113,PRODUCTO_STOCKEABLE,Armazones,Vicrola,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#84@2026-08-03
ASU-107774,AC PAT FLEX ROSA GRK3270 49-16-135 C.4,PRODUCTO_STOCKEABLE,Armazones,Graffiti,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#146@2026-08-03
ASU-107775,AC PAT FLEX NEGRO HL2612 55-18-145 C.B1,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#157@2026-08-03
ASU-107776,AC PAT FLEX TRANSPARENTE V1192 52-18-140 C.19,PRODUCTO_STOCKEABLE,Armazones,Vicrola,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#76@2026-08-03
ASU-107777,AC PAT FLEX MARRON V1163 53-17-145 C.13,PRODUCTO_STOCKEABLE,Armazones,Vicrola,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#75@2026-08-03
ASU-107778,AC PAT FLEX NEGRO K9503 55-18-140 C.202,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#122@2026-08-03
ASU-107779,AC PAT FLEX MARRON K9992 55-18-142 C.801,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#130@2026-08-03
ASU-107780,AC PAT FLEX PLATEADO HL2624 53-17-140 C.F13,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#188@2026-08-03
ASU-107781,AC PAT FLEX MARRON K9997 54-19-142 C.825,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#132@2026-08-03
ASU-107782,AH PAT FIJA ROSADO HA26002  53-17-140 C.BFU2,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#198@2026-08-03
ASU-107783,AC PAT FLEX LILA K9992 55-18-142 C.804,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#125@2026-08-03
ASU-107784,AC PAT FLEX MARRÓN 4726 52-17-140 C.BT2,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#174@2026-08-03
ASU-107785,AC PAT FLEX MARRON V1347 55-16-140 C.504,PRODUCTO_STOCKEABLE,Armazones,Vicrola,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#79@2026-08-03
ASU-107786,AC PAT FLEX NEGRO K9992 55-18-142 C.811,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#128@2026-08-03
ASU-107787,AC PAT FLEX NEGRO GRK3274 50-16-135 C.5,PRODUCTO_STOCKEABLE,Armazones,Graffiti,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#144@2026-08-03
ASU-107788,AC PAT FIJA NEGRO K9883 55-17-148 C.502,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#117@2026-08-03
ASU-107789,AC PAT FLEX VIOLETA GRK3272 49-18-135 C.2,PRODUCTO_STOCKEABLE,Armazones,Graffiti,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#147@2026-08-03
ASU-107790,AC PAT FIJA  MARRON G1012 52-17-140 C.3,PRODUCTO_STOCKEABLE,Armazones,Graffiti,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#145@2026-08-03
ASU-107791,AC PAT FLEX PLATEADO K9865 52-17-143 C.608,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#89@2026-08-03
ASU-107792,AC PAT FLEX MARRON K9989 54-17-142 C.801,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#96@2026-08-03
ASU-107793,AC PAT FLEX ANIMAL PRINT HL2612 55-18-145 C.BC22,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#165@2026-08-03
ASU-107794,AC PAT FLEX ANIMAL PRINT HL2612 55-18-145 C.B133,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#167@2026-08-03
ASU-107796,AC PAT FLEX ROSADO HA26004 52-18-145 C.BFU7,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#197@2026-08-03
ASU-107797,AC PAT FLEX AZUL 4705 54-18-145 C.F3,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#173@2026-08-03
ASU-107798,AC PAT FLEX DORADO HL2616 55-16-142 C.FP9,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#204@2026-08-03
ASU-107799,AC PAT FLEX ROSADO 4726 52-17-140 C.BT5,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#177@2026-08-03
ASU-107800,AC PAT FLEX PLATEADO K9870 53-19-144 C.600,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#101@2026-08-03
ASU-107801,AC PAT FLEX PLATEADO HA 26015 52-21-145 C.BT13,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#191@2026-08-03
ASU-107802,AC PAT FLEX GRIS 4705 54-18-145 C.BT1,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#175@2026-08-03
ASU-107803,AC PAT FLEX GRIS H3754 52-19-140 C.317,PRODUCTO_STOCKEABLE,Armazones,Unicity,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#124@2026-08-03
ASU-107804,AC PAT FLEX DORADO HL2616 55-16-142 C.F7,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#203@2026-08-03
ASU-107806,AC PAT FIJA AZUL K9877 51-20-145 C.700,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#118@2026-08-03
ASU-107807,AC PAT FLEX NEGRO HL2624 53-17-140 C.B1,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#184@2026-08-03
ASU-107808,AH PAT FLEX NEGRO HL2614 52-18-142 C.FE2,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#186@2026-08-03
ASU-107809,AC PAT FLEX MARRÓN HA26011 56-18-145 C.F2,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#194@2026-08-03
ASU-107810,AC PAT FLEX NEGRO BE2508 54-17-145 C2,PRODUCTO_STOCKEABLE,Armazones,Belotti,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#152@2026-08-03
ASU-107811,AC PAT FLEX PLATEADO VGP020 GOLD 55-16-145,PRODUCTO_STOCKEABLE,Armazones,Gap,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#151@2026-08-03
ASU-107812,AC PAT FLEX NEGRO HTM-2016 56-17-148 C.3,PRODUCTO_STOCKEABLE,Armazones,Graffiti,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#142@2026-08-03
ASU-107813,AC PAT FLEX ANIMAL PRINT HL2613 53-20-145 C.BE2,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#164@2026-08-03
ASU-107814,AC PAT FLEX GRIS H3660 55-18-145 C.316,PRODUCTO_STOCKEABLE,Armazones,Unicity,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#71@2026-08-03
ASU-107816,AC PAT FIJA NEGRO HL2622 52-18-145 C.B1,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#185@2026-08-03
ASU-107817,AC PAT FLEX AZUL K9997 54-19-142 C.809,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#133@2026-08-03
ASU-107818,AC PAT FIJA ROSA V1323 50-20-145 C.524,PRODUCTO_STOCKEABLE,Armazones,Vicrola,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#55@2026-08-03
ASU-107819,AC PAT FLEX PLATEADO DP K9985 57-15-145 C.807,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#119@2026-08-03
ASU-107820,AC PAT FLEX NEGRO 4649 53-16-140 C.BT1,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#156@2026-08-03
ASU-107821,AC PAT FIJA BLANCO V1378 55-16-140 C.112,PRODUCTO_STOCKEABLE,Armazones,Vicrola,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#82@2026-08-03
ASU-107822,AC PAT FLEX BORDÓ 4622 55-16-140 C.BE6,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#172@2026-08-03
ASU-107823,AC PAT FLEX NEGRO K9954 54-18-145 C.811,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#61@2026-08-03
ASU-107824,AC PAT FLEX NEGRO K9503 55-18-140 C.606,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#123@2026-08-03
ASU-107825,AC PAT FLEX MARRON V1347 55-16-140 C.529,PRODUCTO_STOCKEABLE,Armazones,Vicrola,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#78@2026-08-03
ASU-107826,AC PAT FIJA TRANSPARENTE MM033 51-20-145 C.02,PRODUCTO_STOCKEABLE,Armazones,Graffiti,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#137@2026-08-03
ASU-107827,AC PAT FLEX ANIMAL PRINT HL2612 55-18-145 C.BE2,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#158@2026-08-03
ASU-107828,AC PAT FLEX ANIMAL PRINT 4726 52-17-140 C.BE6,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#170@2026-08-03
ASU-107829,AC PAT FLEX NEGRO K9997 54-19-142 C.813,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#135@2026-08-03
ASU-107830,AC PAT FLEX BORDO K9992 55-18-142 C.803,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#131@2026-08-03
ASU-107831,AC PAT FLEX BORDÓ 4649 53-16-140 C.BT6,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#171@2026-08-03
ASU-107832,AC PAT FLEX DORADO K9865 52-17-143 C.524,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#86@2026-08-03
ASU-107833,AC PAT FLEX NEGRO HA26011 56-18-145 C.F1,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#183@2026-08-03
ASU-107834,AC PAT FLEX ANIMAL PRINT 4662 53-18-140 C.BT5,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#168@2026-08-03
ASU-107835,AC PAT FIJA AZUL K9839 56-16-143 C.700,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#45@2026-08-03
ASU-107836,.AC PAT FLEX GRIS K9853 53-17-140 C.800,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#46@2026-08-03
ASU-107837,AC PAT FLEX ANIMAL PRINT HL2612 55-18-145 C.B13,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#166@2026-08-03
ASU-107838,AC PAT FIJA TRANSPARENTE G1006 54-16-140 C.3,PRODUCTO_STOCKEABLE,Armazones,Graffiti,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#143@2026-08-03
ASU-107839,AC PAT FLEX DORADO K9786 55-16-140 C.529,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#98@2026-08-03
ASU-107840,AC PAT FIJA MARRON K9863 54-17-140 C.825,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#103@2026-08-03
ASU-107841,AC PAT FIJA PLATEADO K9920 53-17-140 C.502,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#88@2026-08-03
ASU-107842,AC PAT FIJA MARRON K9880 52-17-141 C.529,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#97@2026-08-03
ASU-107843,AC PAT FLEX ROSADO 4651 52-17-140 C.BT7,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#179@2026-08-03
ASU-107844,AC PAT FLEX NEGRO HA26014 51-16-140 C.B1,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#181@2026-08-03
ASU-107845,AC PAT FLEX ROSADO 4649 53-16-140 C.BT7,PRODUCTO_STOCKEABLE,Armazones,Hanis,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#178@2026-08-03
ASU-107846,AC PAT FIJA NEGRO K9880 52-17-141 C.502,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#93@2026-08-03
ASU-107847,AC PAT FLEX NEGRO K9853 53-17-140 C.F200,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#64@2026-08-03
ASU-107848,AC PAT FLEX NEGRO K9853 53-17-140 C.F200,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#67@2026-08-03
ASU-107849,AC PAT FLEX NEGRO K9812 57-17-145 C.328,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#62@2026-08-03
ASU-107850,AC PAT FLEX NEGRO K9870 53-19-144 C.F200,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#100@2026-08-03
ASU-107851,AC PAT FLEX NEGRO K9908 54-16-141 C.200,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#66@2026-08-03
ASU-107852,AC PAT FLEX TRANSPARENTE V1256 52-17-140 C.524,PRODUCTO_STOCKEABLE,Armazones,Vicrola,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#53@2026-08-03
ASU-107853,AC PAT FLEX AZUL K9870 53-19-144 C.700,PRODUCTO_STOCKEABLE,Armazones,Steffani,,,,,UNIDAD,origen: ASUNCION=PC - Inventario.xlsx#99@2026-08-03
